ID_TRC,PROPRIETAIRE_REF,CODE_ARR,FORME,RUELLE_ID,DATE_AMENAGEMENT,DATE_BONIFICATION,CIRCULATION,TYPE_AMENAGEMENT,TYPE_RECOUVREMENT,SUPERFICIE_RUELLE_M2,SUPERFICIE_VERDISSEMENT_M2,NUMERO_DE_RESOLUTION,DATE_MAJ
403038,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000066","20150701",,"Ouverte","Mobilier","Asphalté ou bétonnée",102.583,,,"20191127"
403039,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000109","20180701",,"Ouverte","Mobilier","Asphalté ou bétonnée",102.627,,,"20191129"
402646,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000090","20160701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",171.072,,,"20191127"
401449,"Mercier - Hochelaga-Maisonneuve","MHM","I","MHM-I-1000038","20180701",,"Partiellement fermée","Mobilier","Mixte",161.543,"4.37",,"20191111"
401451,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000008","20120701",,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",161.631,"6.6",,"20191111"
405831,"Verdun","VRD","H","VRD-H-1020161","20160514",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",119.896,,,"20201126"
405833,"Verdun","VRD","H","VRD-H-1020091","20090523",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",121.033,,,"20201126"
405836,"Verdun","VRD","H","VRD-H-1020212",,,"Partiellement fermée","Plates-bandes et mobilier","Mixte",121.64,,,"20201126"
405837,"Verdun","VRD","H","VRD-H-1020162","20160528",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",122.47,,,"20201126"
403702,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000028","20150701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",955.65,"8.55",,"20191112"
404389,"Plateau - Mont-Royal","PMR","H","PMR-H-1000022","20010801",,"Ouverte",,"Asphalté ou bétonnée",118.718,,,"20191114"
404855,"Ville-Marie","VM","I","VM-I-1000000","20100701",,"Ouverte","Plates-bandes","Mixte",475.259,,,"20191107"
403456,"Plateau - Mont-Royal","PMR","H","PMR-H-1000018","20000801",20170801,"Ouverte","Plates-bandes","Asphalté ou bétonnée",481.509,,,"20191114"
403457,"Plateau - Mont-Royal","PMR","H","PMR-H-1000062","20160801",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",488.317,"58.83",,"20191113"
403458,"Plateau - Mont-Royal","PMR","L","PMR-L-1000009","19990801",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",499.546,,,"20191115"
404259,"Plateau - Mont-Royal","PMR","A","PMR-A-1000023","20010801",20160801,"Ouverte","Plates-bandes","Asphalté ou bétonnée",186.761,"26.69",,"20191114"
403104,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000044","20130701",,"Ouverte","Mobilier","Asphalté ou bétonnée",103.872,,,"20191202"
402920,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000090","20160701",,"Ouverte","Mobilier","Asphalté ou bétonnée",130.352,,,"20191127"
406310,"Sud-Ouest","SO","A","SO-A-1004002","20170701",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",162.878,"6.26",,"20191104"
401330,"Mercier - Hochelaga-Maisonneuve","MHM","I","MHM-I-1000020","20140701",,"Ouverte",,"Mixte",162.641,,,"20191111"
401836,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000024",,,"Ouverte",,"Asphalté ou bétonnée",228.897,"0",,"20191112"
401938,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000053","20200930",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",424.961,"8.61",,"20201113"
405235,"Villeray - St-Michel - Parc-Extension","VSMPE","L","VSMPE-L-1410003","20190701",,"Ouverte","Plates-bandes","Gazonnée",234.222,"26.47",,"20191031"
404081,"Plateau - Mont-Royal","PMR","T","PMR-T-1000017","20000801",20120801,"Ouverte","Plates-bandes","Asphalté ou bétonnée",101.494,,,"20191114"
404817,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1100020","20190701",,"Fermeture saisonnière","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",762.152,"11.89",,"20191021"
403465,"Plateau - Mont-Royal","PMR","A","PMR-A-1000082","20200912",,"Ouverte","Plates-bandes et mobilier","Mixte",519.029,"101.11",,"20201125"
402699,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000096","20170701",,"Partiellement fermée","Plates-bandes et mobilier","Mixte",124.205,,,"20191128"
403966,"Plateau - Mont-Royal","PMR","H","PMR-H-1000048","20130801",,"Fermée","Plates-bandes","Végétalisée",153.298,,,"20191114"
406318,"Sud-Ouest","SO","I","SO-I-1002004","20150701",20170701,"Ouverte","Mobilier","Asphalté ou bétonnée",168.883,,,"20191103"
406327,"Sud-Ouest","SO","A","SO-A-1004005","20140701",20150701,"Fermée","Mobilier","Asphalté ou bétonnée",174.16,,,"20191104"
405265,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1100002","20140701",,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",1019.997,,,"20191021"
405323,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1100009","20160701",,"Ouverte",,,1021.843,,,"20191021"
401341,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000055","20201124",,"Ouverte",,"Gazonnée",164.293,"82.1465",,"20201113"
401941,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000024",,,"Ouverte",,"Asphalté ou bétonnée",428.731,"0",,"20191112"
401942,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000008",,,"Ouverte",,"Asphalté ou bétonnée",431.13,"0",,"20191111"
404922,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1200008","20160701",20200701,"Ouverte",,"Asphalté ou bétonnée",94.269,,,"20201124"
403842,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000046","20191015",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1165.975,"57.3",,"20191115"
405242,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1300005","20150701",,"Fermée",,,252.458,,,"20191024"
404148,"Plateau - Mont-Royal","PMR","I","PMR-I-1000075","20190616",,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",103.986,"12.09",,"20191113"
404150,"Plateau - Mont-Royal","PMR","H","PMR-H-1000064","20170801",,"Ouverte",,"Asphalté ou bétonnée",104.348,"0",,"20191113"
404161,"Plateau - Mont-Royal","PMR","H","PMR-H-1000056","20150801",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",107.153,"7.53",,"20191113"
403968,"Plateau - Mont-Royal","PMR","T","PMR-T-1000074","20180801",20200808,"Fermée","Plates-bandes","Végétalisée",153.535,"105.58",,"20201125"
404023,"Plateau - Mont-Royal","PMR","H","PMR-H-1000086","20210801",,"Ouverte",,"Asphalté ou bétonnée",154.342,,,"20201130"
404024,"Plateau - Mont-Royal","PMR","H","PMR-H-1000081","20200822",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",154.596,"8.33",,"20201125"
404025,"Plateau - Mont-Royal","PMR","L","PMR-L-1000063","20160801",,"Fermée","Plates-bandes","Végétalisée",154.566,"154.56",,"20191113"
404026,"Plateau - Mont-Royal","PMR","A","PMR-A-1000071","20180801",,"Ouverte","Mobilier","Asphalté ou bétonnée",155.145,"1.5",,"20191113"
404028,"Plateau - Mont-Royal","PMR","I","PMR-I-1000050","20140801",,"Fermée","Plates-bandes","Végétalisée",155.922,"155.9",,"20191113"
402839,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000088","20160701",,"Ouverte","Mobilier","Asphalté ou bétonnée",98.958,,,"20191127"
406267,"Sud-Ouest","SO","I","SO-I-1002006","20140701",20160701,"Ouverte","Plates-bandes","Mixte",656.881,,,"20191103"
406271,"Sud-Ouest","SO","L","SO-L-1002001","20160701",20170701,"Ouverte","Plates-bandes et mobilier","Mixte",685.146,,,"20191103"
401682,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000023","20140701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",183.657,"3.5",,"20191111"
406343,"Verdun","VRD","I","VRD-I-1020101","20100605",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",367.754,,,"20201126"
406347,"Verdun","VRD","T","VRD-T-1020142","20140920",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",379.373,,,"20201207"
406947,"Mercier - Hochelaga-Maisonneuve","MHM","I","MHM-I-1000029","20150701",,"Partiellement fermée",,"Asphalté ou bétonnée",443.145,,,"20191112"
404520,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1300010","20180701",,"Fermée",,,128.793,,,"20191028"
405313,"Villeray - St-Michel - Parc-Extension","VSMPE","A","VSMPE-A-1300017","20190701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",293.058,"16.53",,"20191028"
405315,"Villeray - St-Michel - Parc-Extension","VSMPE","T","VSMPE-T-1100024","20190701",,"Fermeture saisonnière","Plates-bandes et mobilier","Asphalté ou bétonnée",293.762,"5",,"20191022"
404165,"Plateau - Mont-Royal","PMR","H","PMR-H-1000047","20120801",20170801,"Partiellement fermée","Plates-bandes et mobilier","Mixte",108.466,"66.38",,"20191114"
404230,"Plateau - Mont-Royal","PMR","T","PMR-T-1000051","20140801",,"Fermée","Plates-bandes","Végétalisée",110.144,"63",,"20191114"
403588,"Plateau - Mont-Royal","PMR","J","PMR-J-1000016","20000801",20080801,"Fermée","Plates-bandes","Végétalisée",347.718,,,"20191115"
404035,"Plateau - Mont-Royal","PMR","H","PMR-H-1000069","20180801",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",159.13,"28.85",,"20191021"
402898,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000088","20160701",,"Ouverte","Mobilier","Asphalté ou bétonnée",99.277,,,"20191127"
402903,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000016","20110701",,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",99.579,,,"20191129"
402904,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000059","20140701",,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",99.6,,,"20191126"
402543,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000100","20170701",,"Fermée","Plates-bandes et mobilier","Mixte",119.971,,,"20191129"
401694,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000012",,,"Ouverte",,"Asphalté ou bétonnée",184.481,"0",,"20191112"
401421,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000008",,,"Ouverte",,"Asphalté ou bétonnée",160.136,"0",,"20191111"
402176,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000055","20200924",,"Fermée","Plates-bandes","Gazonnée",458.184,"458.184",,"20201113"
404175,"Plateau - Mont-Royal","PMR","H","PMR-H-1000052","20150801",,"Ouverte",,"Asphalté ou bétonnée",179.032,"0",,"20191114"
404178,"Plateau - Mont-Royal","PMR","A","PMR-A-1000029","20060801",20190907,"Partiellement fermée","Plates-bandes","Asphalté ou bétonnée",179.234,"0",,"20191114"
403392,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000069","20150701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",79.476,,,"20191127"
403395,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000110","20180701",,"Ouverte","Mobilier","Asphalté ou bétonnée",81.188,,,"20191129"
402983,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000006","20100701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",102.08,,,"20191115"
403032,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000066","20150701",,"Ouverte","Mobilier","Asphalté ou bétonnée",102.138,,,"20191127"
403033,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000067","20150701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",102.424,,,"20191127"
403375,"Plateau - Mont-Royal","PMR","I","PMR-I-1000076","20190824",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",429.599,"62.54",,"20191113"
407052,"Plateau - Mont-Royal","PMR","A","PMR-A-1000080","20200919",,"Ouverte","Plates-bandes et mobilier","Mixte",437.484,"74.24",,"20201125"
403381,"Plateau - Mont-Royal","PMR","H","PMR-H-1000069","20180801",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",439.444,"59.64",,"20191021"
402233,"Rosemont - La Petite-Patrie","RPP","J","RPP-J-1000047","20140701",,"Ouverte","Mobilier","Asphalté ou bétonnée",1071.732,,,"20191126"
401513,"Mercier - Hochelaga-Maisonneuve","MHM","C","MHM-C-1000016","20130701",,"Partiellement fermée","Mobilier","Mixte",180.629,"2.2",,"20191111"
406209,"Verdun","VRD","A","VRD-A-1020201","20201003",,"Ouverte","Plates-bandes et mobilier","Mixte",236.434,,,"20201126"
406215,"Verdun","VRD","A","VRD-A-1020201","20201003",,"Ouverte","Plates-bandes et mobilier","Mixte",256.406,,,"20201126"
401769,"Mercier - Hochelaga-Maisonneuve","MHM","L","MHM-L-1000002","20100701",,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",220.669,,,"20191111"
405582,"Villeray - St-Michel - Parc-Extension","VSMPE","H","VSMPE-H-1200008","20160701",20200701,"Ouverte",,"Asphalté ou bétonnée",122.28,,,"20201124"
403694,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000052","20200903",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",908.37,"20.96",,"20201113"
403698,"Mercier - Hochelaga-Maisonneuve","MHM","Z","MHM-Z-1000032","20160701",,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",943.918,"15.12",,"20191112"
404179,"Plateau - Mont-Royal","PMR","H","PMR-H-1000086","20210801",,"Fermée","Plates-bandes et mobilier","Végétalisée",179.359,,,"20201201"
404180,"Plateau - Mont-Royal","PMR","H","PMR-H-1000070","20180801",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",179.654,"12.01",,"20191113"
404182,"Plateau - Mont-Royal","PMR","H","PMR-H-1000038","20110801",,"Ouverte",,"Asphalté ou bétonnée",180.845,,,"20191114"
404183,"Plateau - Mont-Royal","PMR","H","PMR-H-1000069","20180801",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",180.885,"46.03",,"20191021"
404390,"Plateau - Mont-Royal","PMR","T","PMR-T-1000087","20210801",,"Ouverte","Plates-bandes","Mixte",119.306,,,"20201201"
403406,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000041","20130701",,"Partiellement fermée","Plates-bandes et mobilier","Mixte",83.07,,,"20191202"
403046,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000109","20180701",,"Ouverte","Mobilier","Asphalté ou bétonnée",103.263,,,"20191129"
403047,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000067","20150701",,"Partiellement fermée","Plates-bandes, mobilier et marquage au sol","Mixte",103.346,,,"20191127"
403048,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000041","20130701",,"Ouverte","Mobilier","Asphalté ou bétonnée",103.364,,,"20191202"
403384,"Plateau - Mont-Royal","PMR","H","PMR-H-1000044","20120801",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",446.346,,,"20191114"
403389,"Plateau - Mont-Royal","PMR","A","PMR-A-1000010","19990801",20140801,"Ouverte","Plates-bandes et mobilier","Mixte",460.78,"34.79",,"20191114"
402630,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000030","20120701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",122.751,,,"20191206"
402632,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000091","20160701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",122.895,,,"20191127"
401178,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000048","20191010",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",149.406,"8.23",,"20191118"
406191,"Sud-Ouest","SO","A","SO-A-1004005","20140701",20150701,"Ouverte",,"Asphalté ou bétonnée",534.051,,,"20191104"
400359,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","T","CDNNDG-T-1000002","20160713",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",975.355,"34.59",,"20190718"
403016,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000024","20120701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",208.439,,,"20191206"
400741,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000030","20120701",,"Partiellement fermée","Mobilier et marquage au sol","Asphalté ou bétonnée",115.174,"20190101",,"20201113"
402474,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000052","20140701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1153.021,,,"20191126"
402475,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000022","20120701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",1153.705,,,"20191203"
401082,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000024",,,"Ouverte",,"Mixte",137.775,"0",,"20191112"
401089,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000051",,,"Ouverte",,"Asphalté ou bétonnée",138.307,"0",,"20201113"
405406,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1100031","20201123",,"Fermeture saisonnière","Plates-bandes","Asphalté ou bétonnée",1125.325,"18",,"20201123"
400224,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","T","CDNNDG-T-1000002","20160713",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",107.077,"34.59",,"20190718"
400500,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","C","CDNNDG-C-1000004","20170910",,"Ouverte","Mobilier","Asphalté ou bétonnée",1505.916,"118.96",,"20190718"
400501,"Côte-Des-Neiges - Notre-Dame-de-Grâce","CDNNDG","I","CDNNDG-I-1000006","20180519",,"Ouverte","Mobilier","Pavé uni",1558.318,"51.68",,"20190718"
402809,"Rosemont - La Petite-Patrie","RPP","T","RPP-T-1000117","20190701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",671.787,,,"20191202"
402810,"Rosemont - La Petite-Patrie","RPP","J","RPP-J-1000002","20100107",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",673.622,,,"20191021"
400769,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000030","20120701",,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",120.076,,,"20191108"
400989,"Mercier - Hochelaga-Maisonneuve","MHM","A","MHM-A-1000005","20120701",20140701,"Ouverte","Plates-bandes et mobilier","Mixte",120.392,"4.07",,"20191108"
402539,"Rosemont - La Petite-Patrie","RPP","I","RPP-I-1000053","20140701",,"Ouverte","Plates-bandes et marquage au sol","Asphalté ou bétonnée",1211.913,,,"20191126"
402901,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000093","20170701",,"Ouverte","Mobilier","Asphalté ou bétonnée",100.032,,,"20191128"
401256,"Mercier - Hochelaga-Maisonneuve","MHM","T","MHM-T-1000031",,,"Ouverte",,"Asphalté ou bétonnée",152.154,,,"20191111"
402317,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000106","20190701",,"Partiellement fermée","Mobilier","Asphalté ou bétonnée",149.62,,,"20191129"
402318,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000025","20120701",,"Ouverte","Plates-bandes et mobilier","Asphalté ou bétonnée",149.805,,,"20191206"
403593,"Plateau - Mont-Royal","PMR","A","PMR-A-1000049","20130801",,"Ouverte","Plates-bandes","Mixte",351.425,,,"20191113"
405549,"Villeray - St-Michel - Parc-Extension","VSMPE","I","VSMPE-I-1400003","20180701",,"Partiellement fermée","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",1536.455,"251",,"20191031"
405550,"Villeray - St-Michel - Parc-Extension","VSMPE","A","VSMPE-A-1100025","20190701",,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",1608.628,"14",,"20191023"
400274,"Ahuntsic - Cartierville","AC","I","AC-I-1000005","20200626",,"Ouverte","Plates-bandes, mobilier et marquage au sol","Asphalté ou bétonnée",1013.304,"17.34",,"20201118"
400278,"Ahuntsic - Cartierville","AC","I","AC-I-1000008","20201003",,"Partiellement fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",1051.742,"21.01",,"20201118"
400992,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000030","20120701",,"Ouverte","Mobilier et marquage au sol","Asphalté ou bétonnée",120.601,"20190202",,"20191108"
405770,"Verdun","VRD","J","VRD-J-1020141","20140531",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",153.046,,,"20201202"
406690,"Sud-Ouest","SO","A","SO-A-1004002","20170701",,"Ouverte","Mobilier","Asphalté ou bétonnée",119.209,"3.9",,"20191104"
401259,"Mercier - Hochelaga-Maisonneuve","MHM","H","MHM-H-1000027",,,"Ouverte",,"Asphalté ou bétonnée",152.322,"0",,"20191111"
403597,"Plateau - Mont-Royal","PMR","T","PMR-T-1000057","20150801",,"Ouverte","Plates-bandes","Asphalté ou bétonnée",372.557,"24.3",,"20191113"
400083,"Ahuntsic - Cartierville","AC","T","AC-T-1000003","20200626",,"Fermée","Plates-bandes et mobilier","Asphalté ou bétonnée",140.942,"13",,"20201118"
402489,"Rosemont - La Petite-Patrie","RPP","H","RPP-H-1000107","20180701",,"Ouverte","Mobilier","Asphalté ou bétonnée",119.384,,,"20191129"
