no_demande,arrondissement,date_premiere_inspection,statut_demande,nb_logements_inspectes,nb_non_conformite,taux_correction,quartier_de_reference_num,quartier_de_reference_nom,x,y,longitude,latitude
3000185150,"Ahuntsic - Cartierville","2010-06","Fermée",20,70,,"01","Cartierville",288407.2939997255,5042880.9887857875,-73.7098541765695,45.525653663212495
3000185152,"Ahuntsic - Cartierville","2010-07","Fermée",35,203,,"01","Cartierville",288407.2939997255,5042880.9887857875,-73.7098541765695,45.525653663212495
3000185153,"Ahuntsic - Cartierville","2010-07","Fermée",36,299,,"01","Cartierville",288242.1069997276,5043031.492785792,-73.7119739195965,45.527004043765594
3000185155,"Ahuntsic - Cartierville","2010-06","Fermée",35,171,,"01","Cartierville",288242.1069997276,5043031.492785792,-73.7119739195965,45.527004043765594
3000185156,"Ahuntsic - Cartierville","2010-06","Fermée",41,219,,"01","Cartierville",288242.1069997276,5043031.492785792,-73.7119739195965,45.527004043765594
3000185160,"Ahuntsic - Cartierville","2010-09","Fermée",33,104,,"01","Cartierville",288316.933999728,5043269.052785789,-73.7110239849275,45.52914346047459
3000185172,"Ahuntsic - Cartierville","2010-07","Fermée",32,505,,"01","Cartierville",288168.117999721,5043098.8107857825,-73.712923404544,45.52760803173639
3000185174,"Ahuntsic - Cartierville","2010-07","Fermée",33,165,,"01","Cartierville",288168.117999721,5043098.8107857825,-73.712923404544,45.52760803173639
3000185178,"Ahuntsic - Cartierville","2010-06","Fermée",31,480,,"01","Cartierville",288168.117999721,5043098.8107857825,-73.712923404544,45.52760803173639
3000185360,"Ahuntsic - Cartierville","2010-07","Fermée",19,62,,"01","Cartierville",288316.933999728,5043269.052785789,-73.7110239849275,45.52914346047459
3000185363,"Ahuntsic - Cartierville","2010-07","Fermée",40,350,,"01","Cartierville",287708.72272971686,5043077.428785783,-73.7188038508851,45.5274045159138
3000664594,"Ahuntsic - Cartierville","2012-11","Fermée",1,3,,"01","Cartierville",288242.1069997276,5043031.492785792,-73.7119739195965,45.527004043765594
3000675287,"Ahuntsic - Cartierville","2013-02","Fermée",28,704,,"01","Cartierville",288350.4043647246,5042815.5429857895,-73.710580257306,45.5250634198138
3000974212,"Ahuntsic - Cartierville","2015-03","Fermée",14,216,,"01","Cartierville",287672.9140897175,5043196.459110789,-73.7192664338532,45.5284747104557
3000974213,"Ahuntsic - Cartierville","2015-05","Fermée",14,203,,"01","Cartierville",287675.2553447183,5043323.501885785,-73.7192409017223,45.52961793992569
3000974214,"Ahuntsic - Cartierville","2015-05","Fermée",14,267,,"01","Cartierville",287675.2553447183,5043323.501885785,-73.7192409017223,45.52961793992569
3000974215,"Ahuntsic - Cartierville","2015-06","Fermée",14,223,,"01","Cartierville",287530.0987947169,5043455.761110787,-73.7211039290639,45.53080446900041
3000974216,"Ahuntsic - Cartierville","2015-06","Fermée",14,210,,"01","Cartierville",287530.0987947169,5043455.761110787,-73.7211039290639,45.53080446900041
3001021762,"Ahuntsic - Cartierville","2015-07","Fermée",42,403,,"01","Cartierville",288242.1069997276,5043031.492785792,-73.7119739195965,45.527004043765594
3001029667,"Ahuntsic - Cartierville","2015-07","Fermée",0,0,,"01","Cartierville",288878.58699973224,5042929.420785795,-73.7038224472631,45.5261003950062
3001053327,"Ahuntsic - Cartierville","2015-09","Fermée",0,0,,"01","Cartierville",288455.15253972803,5042935.9762107935,-73.7092433453729,45.5261495823005
3001162294,"Ahuntsic - Cartierville","2016-09","Fermée",1,29,,"01","Cartierville",287708.72272971686,5043077.428785783,-73.7188038508851,45.5274045159138
3001300242,"Ahuntsic - Cartierville","2017-05","Fermée",30,146,,"01","Cartierville",288878.58699973224,5042929.420785795,-73.7038224472631,45.5261003950062
3001301354,"Ahuntsic - Cartierville","2018-09","Fermée",23,167,,"01","Cartierville",288529.4714347278,5042759.8848608,-73.7082860890658,45.52456679203729
3001301362,"Ahuntsic - Cartierville","2018-09","Fermée",21,124,,"01","Cartierville",288530.65299972694,5042769.538785801,-73.7082712839891,45.52465368888221
3001302317,"Ahuntsic - Cartierville","2017-08","Fermée",1,38,,"01","Cartierville",288392.0969997269,5043849.044785766,-73.71008114860801,45.534364190108384
3001336443,"Ahuntsic - Cartierville","2018-01","Fermée",32,158,,"01","Cartierville",288878.58699973224,5042929.420785795,-73.7038224472631,45.5261003950062
3001336449,"Ahuntsic - Cartierville","2018-01","Fermée",28,120,,"01","Cartierville",288878.58699973224,5042929.420785795,-73.7038224472631,45.5261003950062
3001421752,"Ahuntsic - Cartierville","2018-07","Fermée",29,162,,"01","Cartierville",287476.1351647129,5043500.52886078,-73.7217963953832,45.5312059641418
3001421928,"Ahuntsic - Cartierville","2018-09","Fermée",23,182,,"01","Cartierville",287727.07049971307,5043380.73891078,-73.7185795338771,45.5301342483502
3001422257,"Ahuntsic - Cartierville","2018-10","Fermée",18,175,,"01","Cartierville",288242.1069997276,5043031.492785792,-73.7119739195965,45.527004043765594
3001425091,"Ahuntsic - Cartierville","2018-08","Fermée",20,130,,"01","Cartierville",288530.65299972694,5042769.538785801,-73.7082712839891,45.52465368888221
3001425099,"Ahuntsic - Cartierville","2018-06","Fermée",20,151,,"01","Cartierville",288407.2939997255,5042880.9887857875,-73.7098541765695,45.525653663212495
3001425110,"Ahuntsic - Cartierville","2018-06","Étude",14,179,0.2241,"01","Cartierville",287602.63713471853,5043617.431110773,-73.720180914952,45.5322610209293
3001445242,"Ahuntsic - Cartierville","2018-08","Fermée",5,48,,"01","Cartierville",287672.9140897175,5043196.459110789,-73.7192664338532,45.5284747104557
3001445555,"Ahuntsic - Cartierville","2018-08","Fermée",5,59,,"01","Cartierville",287672.9140897175,5043196.459110789,-73.7192664338532,45.5284747104557
3001446416,"Ahuntsic - Cartierville","2018-08","Étude",12,51,0.0526,"01","Cartierville",287560.94324471103,5043596.868135779,-73.7207140015491,45.5320749586037
3001446696,"Ahuntsic - Cartierville","2018-11","Fermée",3,32,,"01","Cartierville",287646.0436447165,5043111.606785784,-73.7196074641778,45.527710520888284
3001458539,"Ahuntsic - Cartierville","2018-09","Fermée",27,172,,"01","Cartierville",288168.117999721,5043098.8107857825,-73.712923404544,45.52760803173639
3001458852,"Ahuntsic - Cartierville","2018-11","Fermée",13,147,,"01","Cartierville",287708.72272971686,5043077.428785783,-73.7188038508851,45.5274045159138
3001463050,"Ahuntsic - Cartierville","2018-09","Fermée",7,69,,"01","Cartierville",287646.0436447165,5043111.606785784,-73.7196074641778,45.527710520888284
3001472742,"Ahuntsic - Cartierville","2019-05","Fermée",0,0,,"01","Cartierville",289031.0779997412,5042968.517785793,-73.7018715614483,45.52645566949429
3001472754,"Ahuntsic - Cartierville","2019-05","Fermée",3,29,,"01","Cartierville",289031.0779997412,5042968.517785793,-73.7018715614483,45.52645566949429
3001472779,"Ahuntsic - Cartierville","2019-09","Fermée",0,0,,"01","Cartierville",287708.72272971686,5043077.428785783,-73.7188038508851,45.5274045159138
3001472786,"Ahuntsic - Cartierville","2019-05","Fermée",20,195,,"01","Cartierville",288707.7218497319,5042799.96636079,-73.7060055595624,45.5249315967305
3001472795,"Ahuntsic - Cartierville","2019-09","Fermée",20,153,,"01","Cartierville",288707.7218497319,5042799.96636079,-73.7060055595624,45.5249315967305
3001709935,"Ahuntsic - Cartierville","2019-12","Fermée",0,0,,"01","Cartierville",288316.933999728,5043269.052785789,-73.7110239849275,45.52914346047459
3002434954,"Ahuntsic - Cartierville","2020-11","Fermée",33,228,,"01","Cartierville",288878.58699973224,5042929.420785795,-73.7038224472631,45.5261003950062
3002434974,"Ahuntsic - Cartierville","2020-10","Fermée",28,279,,"01","Cartierville",288878.58699973224,5042929.420785795,-73.7038224472631,45.5261003950062
3003049338,"Ahuntsic - Cartierville","2022-02","Étude",11,78,0.6238,"01","Cartierville",288394.424999726,5043199.37578579,-73.7100295818867,45.52851831226991
3003049341,"Ahuntsic - Cartierville","2021-10","Fermée",26,122,,"01","Cartierville",288529.4714347278,5042759.8848608,-73.7082860890658,45.52456679203729
3003049344,"Ahuntsic - Cartierville","2021-10","Fermée",38,232,,"01","Cartierville",288213.25528972194,5042940.888110795,-73.7123402087966,45.526188066913
3003066678,"Ahuntsic - Cartierville","2021-12","Fermée",28,159,,"01","Cartierville",288529.4714347278,5042759.8848608,-73.7082860890658,45.52456679203729
3003197686,"Ahuntsic - Cartierville","2022-07","Fermée",0,0,,"01","Cartierville",289031.0779997412,5042968.517785793,-73.7018715614483,45.52645566949429
3003197722,"Ahuntsic - Cartierville","2022-07","Fermée",0,0,,"01","Cartierville",289031.0779997412,5042968.517785793,-73.7018715614483,45.52645566949429
3003239982,"Ahuntsic - Cartierville","2023-02","Étude",14,85,0,"01","Cartierville",287602.63713471853,5043617.431110773,-73.720180914952,45.5322610209293
3003239984,"Ahuntsic - Cartierville","2023-02","Étude",14,140,0.3871,"01","Cartierville",287787.1314097133,5043445.923810782,-73.7178128618867,45.5307222717947
3003239985,"Ahuntsic - Cartierville","2023-02","Étude",10,36,0.7174,"01","Cartierville",288534.2559997268,5043517.773785772,-73.7082500039654,45.53138663931998
3003253596,"Ahuntsic - Cartierville","2023-03","Étude",0,0,0,"01","Cartierville",287787.1314097133,5043445.923810782,-73.7178128618867,45.5307222717947
3003253602,"Ahuntsic - Cartierville","2023-03","Étude",39,288,0,"01","Cartierville",287708.72272971686,5043077.428785783,-73.7188038508851,45.5274045159138
3003253605,"Ahuntsic - Cartierville","2023-05","Étude",39,263,0,"01","Cartierville",289031.0779997412,5042968.517785793,-73.7018715614483,45.52645566949429
3003253606,"Ahuntsic - Cartierville","2023-03","Étude",0,0,0,"01","Cartierville",289031.0779997412,5042968.517785793,-73.7018715614483,45.52645566949429
3003277217,"Ahuntsic - Cartierville","2023-06","Étude",0,0,0,"01","Cartierville",288503.1479997308,5042990.827785784,-73.7086307461016,45.5266442788756
3000244757,"Montréal-Nord","2010-09","Fermée",24,93,,"60C","Centre",295139.6909998386,5051199.293785616,-73.6238327913222,45.6006302012709
3000244765,"Montréal-Nord","2012-06","Fermée",21,120,,"60C","Centre",295139.6909998386,5051199.293785616,-73.6238327913222,45.6006302012709
3000244767,"Montréal-Nord","2010-09","Fermée",20,63,,"60C","Centre",295139.6909998386,5051199.293785616,-73.6238327913222,45.6006302012709
3000244769,"Montréal-Nord","2012-06","Fermée",22,134,,"60C","Centre",295198.5609998408,5051242.556785618,-73.6230790062315,45.60102030827969
3000244770,"Montréal-Nord","2011-01","Fermée",25,79,,"60C","Centre",295198.5609998408,5051242.556785618,-73.6230790062315,45.60102030827969
3000244783,"Montréal-Nord","2011-01","Fermée",22,82,,"60C","Centre",295198.5609998408,5051242.556785618,-73.6230790062315,45.60102030827969
3000244785,"Montréal-Nord","2010-12","Fermée",25,102,,"60C","Centre",295198.5609998408,5051242.556785618,-73.6230790062315,45.60102030827969
3000244789,"Montréal-Nord","2011-03","Fermée",25,141,,"60C","Centre",295198.5609998408,5051242.556785618,-73.6230790062315,45.60102030827969
3000244791,"Montréal-Nord","2010-11","Fermée",25,92,,"60C","Centre",295198.5609998408,5051242.556785618,-73.6230790062315,45.60102030827969
3000244793,"Montréal-Nord","2012-12","Fermée",24,128,,"60C","Centre",295294.04499983904,5051312.966785616,-73.6218563894639,45.6016551875061
3000244821,"Montréal-Nord","2010-10","Fermée",26,76,,"60C","Centre",295632.91347984347,5051562.218660613,-73.6175171422343,45.60390257002269
3000244824,"Montréal-Nord","2010-09","Fermée",26,73,,"60C","Centre",295538.69099984644,5051608.638785615,-73.6187259024706,45.6043190210448
3000244826,"Montréal-Nord","2010-10","Fermée",24,57,,"60C","Centre",295538.69099984644,5051608.638785615,-73.6187259024706,45.6043190210448
3000244828,"Montréal-Nord","2010-10","Fermée",26,93,,"60C","Centre",295538.69099984644,5051608.638785615,-73.6187259024706,45.6043190210448
3000244843,"Montréal-Nord","2010-09","Fermée",23,62,,"60C","Centre",295523.1189998445,5051750.456785604,-73.6189282246474,45.605594927167594
3000244845,"Montréal-Nord","2010-11","Fermée",11,23,,"60C","Centre",295523.1189998445,5051750.456785604,-73.6189282246474,45.605594927167594
3000244847,"Montréal-Nord","2011-02","Fermée",19,45,,"60C","Centre",295523.1189998445,5051750.456785604,-73.6189282246474,45.605594927167594
3000289551,"Montréal-Nord","2011-04","Fermée",14,51,,"60C","Centre",295198.5609998408,5051242.556785618,-73.6230790062315,45.60102030827969
3000311314,"Montréal-Nord","2011-04","Fermée",0,0,,"60C","Centre",295001.2279498409,5051576.269160609,-73.6256152757741,45.6040203827633
3000311315,"Montréal-Nord","2011-05","Fermée",6,39,,"60C","Centre",294744.63167982915,5050096.196335637,-73.6288742108278,45.59069864095769
3000311318,"Montréal-Nord","2011-06","Fermée",6,16,,"60C","Centre",294706.81876483024,5050062.256935637,-73.6293581356916,45.5903926973706
3000311330,"Montréal-Nord","2011-05","Fermée",6,25,,"60C","Centre",294744.63167982915,5050096.196335637,-73.6288742108278,45.59069864095769
3000311334,"Montréal-Nord","2011-05","Fermée",5,21,,"60C","Centre",294744.63167982915,5050096.196335637,-73.6288742108278,45.59069864095769
3000311338,"Montréal-Nord","2011-05","Fermée",6,23,,"60C","Centre",294744.63167982915,5050096.196335637,-73.6288742108278,45.59069864095769
3000311340,"Montréal-Nord","2011-06","Fermée",6,47,,"60C","Centre",294744.63167982915,5050096.196335637,-73.6288742108278,45.59069864095769
3001032066,"Montréal-Nord","2015-11","Fermée",2,10,,"60C","Centre",294997.98099983495,5051391.177785615,-73.6256531818582,45.602354838496
3001301490,"Montréal-Nord","2017-08","Fermée",5,48,,"60C","Centre",294625.6409998273,5049607.194785648,-73.6303890578026,45.5862967415495
3001305446,"Montréal-Nord","2018-05","Fermée",10,25,,"60C","Centre",294057.02699981787,5050717.264785632,-73.6377005093451,45.59627689549561
3001316290,"Montréal-Nord","2018-04","Étude",19,149,0.4415,"60C","Centre",294921.83199983375,5051616.091785614,-73.6266338951936,45.60437759293269
3001316292,"Montréal-Nord","2018-05","Fermée",8,15,,"60C","Centre",294728.76999983616,5051523.132785605,-73.629106942613,45.60353835453929
3001316295,"Montréal-Nord","2018-08","Fermée",19,133,,"60C","Centre",295014.7304248359,5051586.190110607,-73.625442380286,45.60410984413888
3001316298,"Montréal-Nord","2017-10","Fermée",24,102,,"60C","Centre",294344.33799982554,5051337.564785614,-73.6340311337444,45.60186289185938
3001420887,"Montréal-Nord","2018-07","Fermée",24,155,,"60C","Centre",295001.2279498409,5051576.269160609,-73.6256152757741,45.6040203827633
3001422642,"Montréal-Nord","2018-07","Fermée",8,35,,"60C","Centre",294662.8349998291,5049556.803785654,-73.6299113550334,45.585843852488594
3001422964,"Montréal-Nord","2018-08","Fermée",28,150,,"60C","Centre",294424.8899998265,5050072.920785641,-73.6329716612886,45.5904845048863
3001425137,"Montréal-Nord","2018-09","Fermée",22,89,,"60C","Centre",295538.69099984644,5051608.638785615,-73.6187259024706,45.6043190210448
3001425145,"Montréal-Nord","2018-07","Fermée",26,122,,"60C","Centre",295523.1189998445,5051750.456785604,-73.6189282246474,45.605594927167594
3001468728,"Montréal-Nord","2018-11","Fermée",1,13,,"60C","Centre",294497.83299982996,5050128.526785644,-73.6320379696442,45.5909859468933
3001470121,"Montréal-Nord","2018-11","Fermée",3,38,,"60C","Centre",294598.85891982995,5050207.162735632,-73.6307448148517,45.59169502337329
3001473957,"Montréal-Nord","2018-11","Fermée",0,0,,"60C","Centre",294833.21863983636,5050680.504185633,-73.6277507711031,45.5959576730216
3001478608,"Montréal-Nord","2018-12","Fermée",1,33,,"60C","Centre",294129.8729998181,5050471.4687856315,-73.6367614193005,45.59406628113009
3001486195,"Montréal-Nord","2019-04","Fermée",25,201,,"60C","Centre",295198.5609998408,5051242.556785618,-73.6230790062315,45.60102030827969
3001486255,"Montréal-Nord","2019-05","Fermée",21,182,,"60C","Centre",295198.5609998408,5051242.556785618,-73.6230790062315,45.60102030827969
3001525734,"Montréal-Nord","2019-03","Fermée",1,5,,"60C","Centre",294381.7159998241,5050930.442785626,-73.6335432955898,45.5982000665286
3001605110,"Montréal-Nord","2019-08","Fermée",0,0,,"60C","Centre",293982.6759998171,5050670.46178563,-73.6386524803008,45.595854597385284
3001633449,"Montréal-Nord","2019-10","Fermée",1,4,,"60C","Centre",295207.60699983686,5051546.706785606,-73.6229690263273,45.6037572515952
3001777175,"Montréal-Nord","2020-01","Fermée",0,0,,"60C","Centre",295538.69099984644,5051608.638785615,-73.6187259024706,45.6043190210448
3001800754,"Montréal-Nord","2020-02","Fermée",18,28,,"60C","Centre",295107.57450483885,5051704.851985604,-73.6242545245037,45.60517889388059
3001800814,"Montréal-Nord","2020-02","Fermée",0,0,,"60C","Centre",295107.57450483885,5051704.851985604,-73.6242545245037,45.60517889388059
3002153055,"Montréal-Nord","2020-07","Fermée",0,0,,"60C","Centre",294625.6409998273,5049607.194785648,-73.6303890578026,45.5862967415495
3003049318,"Montréal-Nord","2021-10","Fermée",25,231,,"60C","Centre",295632.91347984347,5051562.218660613,-73.6175171422343,45.60390257002269
3003049319,"Montréal-Nord","2021-11","Fermée",26,203,,"60C","Centre",295632.91347984347,5051562.218660613,-73.6175171422343,45.60390257002269
3003221555,"Montréal-Nord","2022-12","Fermée",0,0,,"60C","Centre",294625.6409998273,5049607.194785648,-73.6303890578026,45.5862967415495
3003221558,"Montréal-Nord","2022-10","Fermée",0,0,,"60C","Centre",294625.6409998273,5049607.194785648,-73.6303890578026,45.5862967415495
3003253019,"Montréal-Nord","2023-04","Étude",2,20,0.2941,"60C","Centre",294381.7159998241,5050930.442785626,-73.6335432955898,45.5982000665286
3003253731,"Montréal-Nord","2023-03","Étude",0,0,0,"60C","Centre",294263.35099982115,5050841.617785629,-73.6350585961296,45.5973990128329
3003279906,"Montréal-Nord","2023-06","Étude",0,0,0,"60C","Centre",294625.6409998273,5049607.194785648,-73.6303890578026,45.5862967415495
